UrbanRuralCode,code,name
111,110105030017,观湖国际社区居委会
111,110105030018,南十里居社区居委会
111,110105030019,东风苑社区居民委员会
111,110105030200,豆各庄村委会
111,110105030201,将台洼村委会
111,110105030202,辛庄村委会
111,110105030203,六里屯村委会
111,110105031005,大羊坊社区居委会
111,110105031006,双泉社区居委会
111,110105031012,总装社区居委会
111,110105031013,科学园社区居委会
111,110105031015,风林绿洲社区居委会
111,110105031016,北沙滩社区居委会
111,110105031017,林萃社区居委会
111,110105031018,绿色家园社区居委会
111,110105031019,南沙滩社区居委会
111,110105031020,万科星园社区居委会
111,110105031021,龙祥社区居委会
111,110105031023,国奥村社区居委会
111,110102015001,宣武门外东大街社区居委会
111,110102015002,琉璃厂西街社区居委会
111,110102015003,椿树园社区居委会
111,110102015004,四川营社区居委会
111,110102015005,红线社区居委会
111,110102015006,梁家园社区居委会
111,110102015007,香炉营社区居委会
111,110105015033,十里堡社区居委会
111,110105015034,甘露园社区居委会
111,110105015035,八里庄东里社区居委会
111,110105015036,八里庄西里社区居委会
111,110105015037,红庙社区居委会
111,110105015038,红庙北里社区居委会
111,110105015039,延静里社区居委会
111,110105015040,远洋天地家园社区居委会
111,110105015041,城市华庭社区居委会
111,110105015042,朝阳无限社区居委会
111,110105015043,罗马嘉园社区居委会
111,110105015044,华贸中心社区居委会
111,110105015045,十里堡南里社区居委会
111,110105015046,甘露园中里社区居民委员会
111,110105032001,新街坊社区居委会
111,110105032009,立城苑社区居委会
111,110105032013,北苑一号院社区居委会
111,110105032014,北苑二号院社区居委会
111,110105032015,北苑三号院社区居委会
111,110105032016,北苑家园清友园社区居委会
111,110105032017,北苑家园绣菊园社区居委会
111,110105032018,北苑家园紫绶园社区居委会
111,110105032019,朝来绿色家园社区居委会
111,110105032020,时代庄园社区居委会
111,110105032021,青年城社区居委会
111,110105032022,莲葩园社区居委会
111,110105032023,茉藜园社区居委会
111,110105032024,黄金苑社区居委会
111,110105032025,立清路第一社区居委会
111,110105032026,广达路社区居委会
111,110105032027,清苑路第一社区居委会
111,110105032028,红军营社区居委会
